index|name|platform|date|rating|comment
663|한가네숯불닭갈비 역삼점|kakao|2020.01.08.|1.0|
664|한가네숯불닭갈비 역삼점|kakao|2019.10.22.|1.0|철판닭갈비 먹지 마세요. 음식은 남기고 돈은 버리고 갑니다. 
665|한가네숯불닭갈비 역삼점|kakao|2018.10.16.|4.0|
666|장진참치|kakao|2021.06.13.|5.0|
667|장진참치|kakao|2021.01.21.|5.0|점심메뉴 구성 가성비가 너무 좋네요 스시에 올라간 회 퀄리티도 나쁘지 않고 만족합니다
668|장진참치|kakao|2020.07.17.|1.0|오랜만에 방문했는데, 실장님 바뀌셨는지 이승우 실장이라는 분 참 일관되게 불친절하시네요... 보조 분 쥐잡이하시고, 메뉴별로 차별해서 손님 대해주시는 모습에 항상 스페셜먹어야 대접 받겠다는 생각들었습니다. 방문계획 있으신 분들 다찌 피하세요~
669|항아리보쌈 선릉점|kakao|2021.07.17.|1.0|반찬다말라있고 맛없고 불친절. 심지어 더움. 서빙직원분 옆에만와도쉰내남. 
670|항아리보쌈 선릉점|kakao|2021.06.30.|2.0|
671|항아리보쌈 선릉점|kakao|2021.06.04.|1.0|보쌈,족발 맛 보통/채소 및 쌈무 모두 오래되어 말라 있음, 가격 비쌈, 서빙분 매우 불친절(메뉴판에 술 종류 및 가격이 없어 물어밨더니 종류만 애기해서 가격도 물어보니까 비웃드니 애기, 실내 내부가 덥고 습해서 에어컨 작동 부탁했더니 물 센다며 무시
672|항아리보쌈 선릉점|kakao|2021.04.07.|1.0|맛은 그럭저럭 있는데 비싼듯 하고 불친절함 뭐 달라고 하면 기분 나쁘신 거 같음
673|항아리보쌈 선릉점|kakao|2021.03.02.|1.0|보쌈 중 42,000원. 고기, 채소 말랐음. 별로임.  파전 다른 재료는 없지만 오징어, 파 많고 바삭함. 이정도면 괜찮음.  불친절함. 불친절이 모든 것을 뛰어넘음.
674|항아리보쌈 선릉점|kakao|2020.11.23.|1.0|서빙하는 사람 서빙 대충하고 음식맛도 없고 주문도 제대로 안받고 다신 안 올집이네요 옆테이블들도 다들 욕하면서 나가네요
675|항아리보쌈 선릉점|kakao|2020.09.19.|1.0|직원분들 마스크도 하나도 안쓰고 고기는 잡내심해여..돈 버리고 싶으면 가세요
676|항아리보쌈 선릉점|kakao|2020.08.17.|5.0|
677|항아리보쌈 선릉점|kakao|2020.05.10.|1.0|소주 5,000원은 이해 가지만,  맥주 6,000원은 쬐끔..  파전은 내용물도 없는데, 18,000원은 이해가 안감. 제일 중요한건, 앞접시가 세척이 안되어 고춧가루가 여러곳에 묻어있는게 기분이 영... 정말 안가고 싶고, 앞으로 갈일 없을거다.
678|항아리보쌈 선릉점|kakao|2020.02.16.|4.0|매번올때마다 맛있게먹는집. 된장이맛있다
679|항아리보쌈 선릉점|kakao|2019.03.20.|5.0|최고의 맛~~! 음식에서 조미료맛이 안나서 좋아요.  미인여사장님도 굉장히 친절하시고요^^
680|부타이|kakao|2021.09.28.|4.0|마제소바 괜찮게 하는곳
681|부타이|kakao|2021.09.25.|4.0|
682|부타이|kakao|2021.08.31.|5.0|
683|부타이|kakao|2021.08.22.|3.0|맛은 나쁘지않은데 화장실이 더러웠음 
684|부타이|kakao|2021.08.20.|1.0|너무 불친절하고 식탁자리 널널한데 2명이라고 바자리로 안내해줌. 안내하시는 남자분 너무 불친절해서 기분 나빴어요.. 가격도 비싸고 맛도 그닥..
685|부타이|kakao|2021.08.20.|1.0|브레이크 타임 3시라 14:35분 도착 했는데 이미 마감,, 차라리 라스트오더를 표기 하는게 나을듯하네요.
686|부타이|kakao|2021.08.18.|4.0|등심 + 와사비 = 행복
687|부타이|kakao|2021.08.15.|1.0|별 하나도 아깝다. 손님 안내하시는 남자분 태도 고치세요. 음식 맛도 과대평가된 부분이 많네요. 간도 짜고 느끼함
688|부타이|kakao|2021.08.13.|5.0|여기는 진짜 부동의 1위
689|부타이|kakao|2021.08.07.|5.0|약간 한국인 입맛에 맞춘듯한 마제소바랑 부드러운 히레카츠가 너무 맛있었어요
690|부타이|kakao|2021.07.29.|5.0|등심돈가스에 마제소바를 시켰읍니다. 계단이 있어서 나이가 있는 나에게는 힘듬미다. 허나 맛 하나는 보장함미다. 
691|부타이|kakao|2021.07.28.|3.0|면이 약간덜익음 항정살 느끼함 근데 맛 괜찮음 다음엔 돈까스도전 웨이팅할정돈 아닌듯
692|부타이|kakao|2021.07.15.|4.0|등심돈가츠는 비계부분이 있어 부드럽게 즐기기에 좋았고 마제소바는 매콤한 맛으로 시켰는데 너무 맛있어요 점심 저녁으로 웨이팅이 있는 맛집 중에 맛집! 아쉬운 점이 있다면 전등이라던지 주변을 잘 닦아주었으면하네용
693|부타이|kakao|2021.07.11.|3.0|
694|부타이|kakao|2021.07.06.|1.0|브레이크타임 지켜주세욤ㅎㅎ
695|부타이|kakao|2021.06.24.|5.0|마제소바가 너무 내 스타일이다! 꼬숩 로스카츠도 맛있는데 비슷한 곳 많아서 쏘쏘 요 근처 오면 한 번 더 가볼만하다. 근데 5시반인데 우리가 마지막 입장ㅠㅠ 웨이팅 대박이다.
696|부타이|kakao|2021.06.12.|5.0|맛잇어요!ㅠㅠ 평일 점심에 가려면 11시부터 줄 서있어야 될 것 같아요
697|부타이|kakao|2021.06.07.|5.0|휴 맛있음 다만 먹기가 힘들 뿐 ㅋ
698|부타이|kakao|2021.06.06.|3.0|ヒレカツ & 混ぜそば
699|부타이|kakao|2021.06.05.|1.0|주문 마감시간도 써놓으시고, 알바생 친절교육좀 시키길^^
700|부타이|kakao|2021.05.30.|4.0|히레카츠 맛있어요 줄서있는시간이 아깝지않았음 지하라 환기가 안되는점은 아쉬었음.
701|부타이|kakao|2021.05.21.|1.0|물수건으로 대충 닦아서 식탁이 넘 더러워요.. 그리고 직원들은 매우 불친절하네요... 맛이 있더라도 일ㅓㄴ 서비스는 안받고 싶네요^^ 알바들 빨리 교체하시는게 중요할듯
702|부타이|kakao|2021.05.17.|1.0|맛없어요ㅜ호불호심하게 갈릴맛.... 
703|부타이|kakao|2021.05.16.|5.0|
704|부타이|kakao|2021.05.14.|5.0|난 맛있게 먹었는데,,?
705|부타이|kakao|2021.05.08.|1.0|미리 전화 해서 마지막 오더 7:45 이라고 확인 하였고 일단 오라고 하셔서 운전 하고 찾아 갔습니다. 7:48분에 매장 입장 했는데 비록 전화로 확인 했지만 3분이 지나서 주문이 불가 하다고 다음에 오라고 하신 것은 고객 입장에서 납득이 가지 않습니다… 
706|부타이|kakao|2021.05.07.|4.0|
707|부타이|kakao|2021.04.18.|2.0|마제소바- 파,마늘 많이 넣은 비린 제육볶음에 면 비벼먹는 느낌  로스카츠- 지방이 너무 많아서 느끼하고 기름 쩐내 살짝 남.  재방문 의사 없습니다. 
708|부타이|kakao|2021.04.09.|5.0|이렇게 맛있는데 1점 주는분 이해가 안되네요 정말 인생 돈까스!!! 스텝분들도 친절합니다!!!
709|부타이|kakao|2021.04.02.|1.0|직원들이 불친절함. 재방문 의사 전혀 없음. 음식 값이 비싸다. 
710|부타이|kakao|2021.03.31.|5.0|존맛탱
711|부타이|kakao|2021.03.31.|4.0|맛있고 나름 넓고 쾌적함 근데 직원분들 바빠서 일하기 싫어보임  마스크쓰고 복작복작해서 말 귀 한 번에 못 알아 들었더니 살짝 발끈하심
712|부타이|kakao|2021.03.26.|1.0|불친절 끝판왕. 음식도 맛없고 어떻게 먹으라는 설명도 없다. 고기는 물컹물컹, 먹다가 뱉을뻔. 지하라서 환기도 안 되고 음식 조리 하는 연기는 자욱하고. 
713|부타이|kakao|2021.02.19.|4.0|
714|부타이|kakao|2021.01.28.|4.0|원랜 히레카츠 먹을려고 했는데 1시반쯤 가니까 솔드 아웃이야서 로스카츠 먹었어요 로스카츠는 바삭하진 않지만 두툼해서 맛있었어요!! 마제소바는 멸치젓갈..?같은 비린맛이 좀 많이 나서 전 별로였어요ㅠ
715|부타이|kakao|2021.01.19.|4.0|소바 김밥 처음 먹어봤는데 담백하고 맛있었어요. 크기가 꽤 커서 먹기가 쬐끔 힘들었지만요^^;; 돈가스도 넘 부드럽구... 마제 소바 매운 맛으로 먹었는데 괜찮드라구용. 예상보다 쪼꼼 더 매워서 놀랐어요. 매장도 깔끔하니 분위기 넘 좋았슴당!
716|부타이|kakao|2021.01.19.|5.0|마싯섯답니다...? 가격은 먼가 제돈주고는 망설일거같지만 ...^^....
717|부타이|kakao|2021.01.15.|5.0|맛있어요~~
718|부타이|kakao|2021.01.14.|1.0|별 1개도 아까움. 입구에서 QR코드랑 체온 측정하는 직원이 체온계를 손님들 귀에 넣어서 측정하는데 앞사람 여러명 들어갈 때 전부 소독도 안 하고 그냥 쓰는걸 봐서 내 차례 때 체온계 알콜솜으로 닦고는 쓰시는 거냐 물어봤더니 그렇다며 알콜솜 든 비닐봉지 보여주긴 하는데 쓰는걸 한 번도 본 적이 없음. 그래서 그자리에서 알콜솜으로 체온계 닦아달라니깐 직원이 사람을 노려보면서 진상 취급하는 곳. 내가 말도 안 되는 요구 한 것도 아니고 체온 측정부터 저런 식이면 업장 위생 안 봐도 뻔할 것 같음. 음식이 맛있으면 참기라도 할텐데 그 돈 주고 먹을 만한 맛도 아니고 직원들이 친절하다는 인상도 없음. 후기에 가격 대비 맛 별로고 불친절하다는 얘기 계속 나오는 이유가 있음. 
719|부타이|kakao|2020.12.14.|4.0|점점 가격이 올라서 더이상 가기엔 애매해진곳
720|부타이|kakao|2020.11.23.|5.0|
721|부타이|kakao|2020.11.22.|3.0|테이블 간 거리도 괜찮고 깔끔하다 마제소바에 항정살 올려먹으면 맛있음 근데 조금 소리가 울린다  웨이팅도 있음 
722|부타이|kakao|2020.09.11.|5.0|진짜 맛있어요 남김없이 다먹었어요
723|부타이|kakao|2020.08.18.|5.0|
724|부타이|kakao|2020.08.18.|4.0|지난 달에 먹음. 마제소바 존맛. 저 지방낀 갈비(?)돈까스는 ㅂㄹ..
725|부타이|kakao|2020.07.28.|3.0|가츠샌드가 두툼해서 맛있었고 처음 먹어본 마제소바는 경험으로 만족  @항정살이랑 계란 추가한거에요
726|부타이|kakao|2020.07.12.|4.0|맛은 있는데 에어컨 바람이 너무 쎄서 음식이 금방 식어버렸다ㅠㅠ
727|부타이|kakao|2020.07.09.|1.0|예약 가능한지 문의했는데 사람말 끝나기도 전에 뚝자르고 예약안된다고 하는 불친절함은 이 가게 방침인가요? 얼마나 대단한곳인지는 모르겠으나 서비스 알만하네요
728|부타이|kakao|2020.06.03.|5.0|또 가고 싶음
729|부타이|kakao|2020.04.04.|5.0|삼성동 돈가스 맛집 맛 5/5 가격 4/5 공간 5/5 호네로스카츠 너무 맛나요..!
730|부타이|kakao|2020.04.02.|3.0|맛있네요~ 가끔 먹으러 갈듯~
731|부타이|kakao|2020.03.21.|1.0|맛 변함 .. 작년 여름에 첨가고 꾸준히 가다가 올해 들어 첨 간건데 맛 변했음 이제 다시 찾아가고 싶진 않은 맛 ... 
732|부타이|kakao|2020.03.16.|3.0|마제소바 기대했던 거보다는 평범함 영업 11:30에 시작하던데 카카오맵에 11:00부터라고 되어있어서 시간 낭비함 정보 수정해야 할 듯
733|부타이|kakao|2020.02.16.|5.0|로스카츠 맛있어요! 전 비계가 큼직한 돈까스가 좋은데 아직까지 절 사로잡은 돈까스집은 이곳뿐이네요
734|부타이|kakao|2020.02.16.|5.0|외국에서 먹는 느낌이었어요~ 소금에 찍어먹는 돈까스도 특이하고, 한국식 입맛에도 잘 맞았어요 ^^늦은 점심시간인데도 대기가 있으니 감안해서 가세요 ^^
735|부타이|kakao|2020.02.08.|3.0|가게는 깔끔합니다.  돈까스는 로스가스 정식 먹었습니다. 고기 두툼합니다. 부드럽구요. 염지도 잘 되어잇어서 소스 따로 필요없네요. 와사비랑만 먹었습니다.   서울이라그런가 가격은 살짝 비싼감이 있습니다. 
736|부타이|kakao|2020.01.06.|3.0|
737|부타이|kakao|2020.01.02.|5.0|가츠산도 최고에요
738|부타이|kakao|2019.12.30.|1.0|"맛있는 것도 아니고, 서비스가 좋은것도 아니고, 가격이 싼것도 아님. 지나가는 길이면 갈만한데 굳이 찾아갈정도X
재방문의사 0
누가 간다고하면 말릴 의사 100

1. 위생
가자마자 컵부터 받았는데 컵안에 가루양념이 대놓고 엄청 많이 묻어있었음. 알바생들 컵 보관하고 손님들한테 내놓을 때 컵 깨끗한지 확인도 안하는듯

테이블은 끈적거리고 가루가 많아서 불쾌했음

매장바닥은 제대로 안닦는지 걸을때마다 신발에서 찌그덕 소리 엄청 심했음

2. 서비스
컵 더러워서 새걸로 바꿔달라했는데 알바생이 알겠다고 하고는 안갖다줌. 알바생끼리 의사소통도 안되고 책임감 없어보였음

주문하면 메뉴는 빨리나옴


3. 맛
로스카츠산도 : 맛있는데 너무 기름져서 금방 물린다. 비계 반 살코기 반. 곁들여 나온 비트는 맛있음
히레카츠 : 고기 엄청 퍽퍽함. 먹다 남겼음
마제소바 : 비림"
739|부타이|kakao|2019.12.21.|3.0|
740|부타이|kakao|2019.12.03.|3.0|
741|부타이|kakao|2019.11.30.|1.0|맛있고 친절하고 분위기 좋은 식당은 쌔고쌨다. 살코기아닌 기름기를 기름에 튀겨 식빵으로 감싼 느끼한 음식을 특이컨셉이라 생각해 먹으면 몰라도 굳이 친절하지도 않은 데다 환기도 안되는 지하라 옷에 냄새가 속속들이 배는 침침한 지하식당에 다시 가는 일은 없을 것.
742|부타이|kakao|2019.09.11.|4.0|다시 가면 가츠산도+치즈카레를 시키자 (마제소바&드라이카레 호불호 있음)
743|부타이|kakao|2019.08.17.|5.0|소스와 잘 어울리는 가츠산도. 소바도 무난하게 맛있음
744|부타이|kakao|2019.07.09.|3.0|무난함 나쁘지않음! 다만 평일 점심시간에 대기를 서야하는데 나름 회전율이 좋아서 빨리 빠짐 대신 에비산도...는 시키지않는것을 추천 ㅎㅎ
745|부타이|kakao|2019.04.19.|4.0|가츠산도가 유명하지만 가츠산도보다는 그냥 카츠류가 더 맛있다. 
746|부타이|kakao|2019.03.24.|4.0|일식집인데 매우 세련된 디자인이 인상적이었음. 양도 많고 맛있었다.
747|부타이|kakao|2019.03.21.|5.0|먹었던 가츠산도 중에 가장 맛있었어요. 줄이 길고 다소 번집한 분위기였지만 식사 자체는 정말 만족스러웠습니다!
748|부타이|kakao|2019.02.20.|3.0|가츠산도는 빵이 좀 얇은편이에요(개취) 다만, 함께 주문한 카레거 조금 아쉽네요 비프칠리 소스에 밥비벼 먹는 느낌이에요
749|부타이|kakao|2019.02.18.|2.0|"작년말에 방문하고 재방문
음식 가짓수는 더 많아지고 가격은 올랐습니다
마제멘은 처음 먹었던 것보다
맛이 옅어졌달까 특색이 없어요

메뉴 나오는 순서가 불편합니다
여러가지 시켰는데
빨리 나오는 마제소바와 카레만
먼저 나오고
동반인과 함께 기다려서 먹을랬더니
이미 면과 카레는 식어있고
바로 나온 로스카츠도 식어있어요

로스카츠 고기는 신선하지만
친절하다는 인상도 없고
테이블 치울 때도 건성이었고

이 정도 가격을 주고
굳이 다시 사먹으러 오진 않을 것 같아요"
750|부타이|kakao|2019.02.09.|5.0|맛있고 깔끔
751|부타이|kakao|2019.01.05.|4.0|
752|교대이층집 선릉점|kakao|2021.05.25.|4.0|오피스촌에 이 정도 집밥 같은 점심식사를 할 수 있는 곳은 많지 않음~따수운 밥에 맛난 된장찌개 쓱쓱 비벼서 그 위에 제육 한점 올려 먹으면 꿀맛~무료로 제공되는 돈까스도 인상적!
753|교대이층집 선릉점|kakao|2020.12.20.|5.0|시골집에 오랜만에 온 느낌!
754|교대이층집 선릉점|kakao|2019.07.09.|2.0|"꽃삼겹 통삽겹 맛있습니다. 다른찬들 리필도 잘해주십니다.
회사 회식으로 먹으러갔는데 같이간 동료들도 다 만족했습니다.

하지만 먹는내내 마음은 너무 불편하더군요.
홀에 젊은 남자분 점장이신지 사장이신지 몰라도 손님들한텐 괜찮으나 같이 일하시는 아주머니들에게는 예의가 없었습니다.
바쁜건 알겠으나 사람이 실수를 할수도 있는 부분인데 옆에서 먹는 사람들이 불편함을 느낄정도로 타박을 하시더라구요.
그부분이 너무 아쉽습니다.

가게안도 시장통처럼 시끄럽습니다. 
소그룹으로 조용히 드실분은 즐기기가 어려울것같습니다.
대화를 하는데 맡은편 사람말은 듣기 힘들었습니다.

맛은 있어서 친구들과 다시올까 하다가도 마음을 접었습니다.
고기맛때문에 한번은 가겠지만 재방문은 ...글쎄요.."
755|교대이층집 선릉점|kakao|2018.03.02.|4.0|
756|교대이층집 선릉점|kakao|2018.02.22.|4.0|
757|이가네양꼬치 선릉점|kakao|2021.08.25.|5.0|양왕갈비 양고기 같지 않을 정도로 맛있어요
758|이가네양꼬치 선릉점|kakao|2021.05.22.|5.0|다른 비싼 양꼬치집보다 더 맛있어요 양꼬치 좋아해서 많이 먹으러 다녀봤는데 역대급으로 맛있었어요 양갈비든 양꼬치든 고기가 엄청 두툼해서 육즙이 가득해요 근데 웨이팅 30분함ㅠㅠ
759|이가네양꼬치 선릉점|kakao|2020.07.31.|5.0|양꼬치집 많은데를 가봤지만 이만한데 없었습니다. 맛있는 음식 감사합니다~!
760|고반식당 삼성점|kakao|2021.07.18.|5.0|삼성동서 제일 반찬 많고 맛있고 친절한 집 ㅎㅎ 딸내미랑 힐링타임 
761|고반식당 삼성점|kakao|2021.07.17.|5.0|
762|고반식당 삼성점|kakao|2021.06.12.|5.0|완전 친절하시고 진짜 고기 너무 맛있어요 감동적...또갈래요 ㅠㅠ
763|고반식당 삼성점|kakao|2021.03.13.|1.0|"정말 어이없는 경우를 당하네요 

3/13일 (토) 20:30분에 와서 
4명이 식사하였는데
고기를 굽는중 연기를 빼는 후드에서
시꺼먼 기름이 뚝뚝 떨어지더군요

서비스 하는분 부르니 미안하다말보단
고기 바꿔줄지 더줄지라며
당당해하더군요

그러면서 바꾸겠다하니 4명이 고기먹는데
고기 1인분을 가져와서
당당히 바꿔주겠다 하더군요

너무 어이없어 
사과부터 해야하지않냐 하니
자기는 말 잘못하고 오늘 바뻐 힘드니
이해하라하더군요

기분도 상하고 구걸 받는 기준이라서
그냥가겠다하니
계산은 다하고 가야한다고 하더라구요 

너무 어이없어 다 내야하냐니까
그렇다네요

제대로 먹지도 못하고 기분 상했는데
미안하단 이야기도 안해 돈 못낸다 하니
안된다 계속 말하고
결국 할말 없어 돈 안받으면서도
자기가 돈 내는거라며
미안하단말은 안하고 짜증까지 내더군요

이게 고반식당 서비스 수준입니까?

아무리 생각해도 상식에 맞지않고
불결한 음식에 구걸 받는 느낌까지...

관계자분의 진심 어린 사과 바랍니다"
764|고반식당 삼성점|kakao|2020.09.28.|2.0|기대 이하 고기는 그냥 무난함
765|고반식당 삼성점|kakao|2020.09.27.|2.0|타 지점에 비해 고기를 너무 못굽네요 바짝구워져 육즙도 없고...
766|고반식당 삼성점|kakao|2020.07.20.|2.0|고기는 괜찮은데, 자꾸 칭찬카드 작성을 강요하는게 불편합니다. 식사 마무리를 망치는 주범이고, 도입된 취지도 왜곡되어 부작용이 클 듯 하니 없애주세요.
767|고반식당 삼성점|kakao|2020.06.26.|1.0|점심장사는 완전 꽝이네요
768|고반식당 삼성점|kakao|2020.06.15.|4.0|고반식당은 뭐 언제나 믿고가는 고기집. 특히나 삼성점은 항상 친절하시고 정말 쾌적. 화장실 내부에 있는건 넘 좋음
769|이백 역삼점|kakao|2021.09.20.|1.0|미역국에 미역이 한번 떠서 먹으니 잔챙이 몇개가 끝. 생바지락이라고 했는데 질겨서 못 먹어요. 국물만 많ㅇㅏ요~
770|이백 역삼점|kakao|2021.01.14.|2.0|뚝불 네이버에쳐서나온 이미지랑 좀 다르게나와서 실망 ㅜ 양배추잔뜩 ㅜ 
771|이백 역삼점|kakao|2020.11.06.|2.0|가볍게 2차하기 좋은 안주이나 맛은 아쉽네요
772|이백 역삼점|kakao|2020.08.10.|5.0|비단길
773|이백 역삼점|kakao|2020.03.25.|5.0|또 생각나는 곳 중 하나에요. 맛있습니다.
774|이백 역삼점|kakao|2019.04.09.|5.0|이집 육회 진짜 맛납니당~전 친구들이랑 저녁에 자주 가는 곳입니당ㅋ
775|이백 역삼점|kakao|2018.08.11.|5.0|고민하지 않고 가볍게 지인들을 초대하기 좋은 집
776|이백 역삼점|kakao|2018.02.28.|5.0|육전 최고!
777|이백 역삼점|kakao|2016.08.24.|2.0|
778|설빙 선릉점|kakao|2020.07.09.|5.0|빙수빙수 맛있음
779|설빙 선릉점|kakao|2019.11.20.|1.0|왜 내 떡볶이는 내 뒤에 온 손님들 빙수 다 만들어 주고 난 다음 렌지 돌리는거냐. 주문한지 26분만에 먹는 떡볶이가 쓰다.
780|선릉설렁탕|kakao|2021.02.06.|4.0|강남에서 꼬리찜 이가격에 먹기 힘든데 맛까지 있네. 다른 안주도 가격대 만족스럼.
781|선릉설렁탕|kakao|2020.11.06.|3.0|수육은 좋네요. 정작 설렁탕을 못 묵었네요
782|선릉설렁탕|kakao|2020.07.16.|2.0|
783|선릉설렁탕|kakao|2020.02.20.|1.0|해장국 먹었는데 선지는 먹을만한데 국물이.... 맹물
784|선릉설렁탕|kakao|2020.02.14.|1.0|고기냄새나고 국물이 전혀 진하지 않았어요. 김치도 상태 않좋습니다. 정말 노력하셔야 할듯
785|선릉설렁탕|kakao|2019.03.03.|2.0|
786|예천 유산균한우정육타운|kakao|2021.07.07.|2.0|등심은 괘안았으나, 우삼겹을 차돌박이라 속여 파는 심보
787|예천 유산균한우정육타운|kakao|2020.08.13.|5.0|
788|예천 유산균한우정육타운|kakao|2020.03.28.|5.0|
789|예천 유산균한우정육타운|kakao|2020.03.20.|5.0|진짜 최고 맛집
790|예천 유산균한우정육타운|kakao|2020.03.13.|5.0|좋아요 맛남
791|예천 유산균한우정육타운|kakao|2019.06.22.|5.0|한우집 많이 다녀봤지만 여기 가보고 한우가 이렇게 맛잇을수 잇는지 처음 알앗네요 ㅡㅡ;; 근처 정말 최고 맛집한우 찾으신다면 꼭 한번 가보시길 후회없을겁니다
792|레이어프로젝트|kakao|2021.09.26.|5.0|
793|레이어프로젝트|kakao|2021.06.10.|2.0|커피 맛있어요 그런데직원들이 너무 시끄러워요 직원 친구들이 오는건지 다섯명도 넘는 인원이 카운터 앞에서 계속 큰소리로 얘기해요... 잠깐이 아니라 두어시간 내내요 어수선하고 정말정말 시끄럽네요ㅜㅜ 이제 안 갈 것 같아요..
794|레이어프로젝트|kakao|2021.05.17.|1.0|맛없었어요....ㅜ제가 생각한 맛은 아니네요
795|레이어프로젝트|kakao|2020.09.13.|5.0|음료 디저트 모두 맛있고 분위기도 좋네요 특히 직원분들도 정말 친절하십니다^^
796|레이어프로젝트|kakao|2020.03.24.|5.0|지금까지 먹어 본 밀크티 중에 최고̄̈ 직접 우려서 보관중인 밀크티를 주문을 할 때 병에 포장해주시는데, 사장님 역시 친절 그 자체이십니다̆̈. 그뿐 아니라 바닐라 아메리카노도 어디서도 맛볼 수 없는 커피라 인상깊었음! 재방문 의사 100퍼이네요! (사실은 혼자만 알고̄̈ 싶은 카페였음..)
797|레이어프로젝트|kakao|2020.01.18.|5.0|로스팅을 해서 그런지 커피맛이 진짜 대치동에서 제일 나은듯해요 ... 라떼 진짜 존맛탱...ㅠ_ㅠ 번창하세요 대치동에서 커피집은 레이어프로젝트....
798|클럽케이서울|kakao|2021.08.29.|5.0|대박 좋습니다 전 골프까지 이용하는데 다양한 프로그램  엄청잘돼있고 시설도 좋고 사람도 좋고 건강한 즐거운 곳
799|클럽케이서울|kakao|2020.01.31.|1.0|
800|클럽케이서울|kakao|2020.01.30.|5.0|The best sounding stage.
801|클럽케이서울|kakao|2020.01.21.|5.0|재즈 즐기기에 쾌적한 곳! 분위기 너무 좋아요ㅎㅎ 데이트 장소로 추천! 직원분들 친절해요~~
802|클럽케이서울|kakao|2019.09.29.|3.0|Spa
803|르브런쉭 대치점|kakao|2021.09.25.|3.0|무난~~~함. 해 좋은날 밖이 잘 보이는 곳에 앉아보길 추천
804|르브런쉭 대치점|kakao|2021.08.07.|4.0|의외로 널찍하고 주차도 발렛있으셔서 굳 커피리필가능 추가금
805|르브런쉭 대치점|kakao|2021.08.01.|1.0|음료에서 이상한거 나왔는데 나이 어리다고 무시하고 새컵으로 안바꿔줌
806|르브런쉭 대치점|kakao|2021.07.31.|5.0|맛있어요 ㅎㅎ 재방문 의사 있습니다!
807|르브런쉭 대치점|kakao|2021.07.12.|5.0|
808|르브런쉭 대치점|kakao|2021.06.20.|5.0|맛있어요 추천
809|르브런쉭 대치점|kakao|2021.04.30.|3.0|무난무난해유!
810|르브런쉭 대치점|kakao|2021.04.14.|5.0|존맛 감사
811|르브런쉭 대치점|kakao|2021.04.08.|5.0|점심 잘 먹엇습니다
812|르브런쉭 대치점|kakao|2020.07.17.|2.0|커피는 탄맛 파스타도 맛집이라기엔... 서비스도 그닥 다른 메뉴는 경험 안해서 모르겠네요
813|르브런쉭 대치점|kakao|2020.07.16.|4.0|
814|르브런쉭 대치점|kakao|2020.05.05.|5.0|여기 맛 있어요 좋아요
815|르브런쉭 대치점|kakao|2020.04.03.|5.0|음식 좀 아는 식당, 분위기, 맛 전부 4점 이상주고 싶고, 인테리어가 5점이상이라고 생각함
816|르브런쉭 대치점|kakao|2019.12.02.|2.0|음식 다 좋은데 오전에 단발머리 직원 싸가지없음. 혼자 갔더니 다른 자리도 많은데 입구 구석에 앉으라고 ㅈㄹㅈㄹ...ㅋㅋ 음식 맛은 참 좋은데 직원이 이미지 다 깎아먹음 
817|르브런쉭 대치점|kakao|2019.09.03.|5.0|이정도 퀄이면 제값주고 먹을 만 한데
818|르브런쉭 대치점|kakao|2019.07.26.|3.0|Brunch
819|르브런쉭 대치점|kakao|2019.03.04.|3.0|괜찮음. 살짝 비싼 느낌.
820|한성양갈비구이|kakao|2021.02.21.|5.0|양꼬치도 맛있고 마파두부도 맛있고
821|한성양갈비구이|kakao|2020.07.16.|5.0|깔끔하니 맛있어요
822|한성양갈비구이|kakao|2020.03.31.|5.0|마싯어요 양꼬치 탑3안에드는듯  갠적으로 풍무양꼬치가 젤마싯었는데 여기도 탑급
823|한성양갈비구이|kakao|2019.09.29.|5.0|소고기 먹는줄... 맛나요~ 서비스도 좋고. 근데 늦음 노자리 ㅎ
824|한성양갈비구이|kakao|2019.09.11.|5.0|
825|한성양갈비구이|kakao|2019.08.26.|5.0|
826|한성양갈비구이|kakao|2019.08.20.|3.0|괜찮음
827|한성양갈비구이|kakao|2018.09.13.|4.0|양꼬치전문.   고급양갈비 ㅡ 아직은 익숙치 않은 양고기 특유의 누린향은 감안해야 함. 쯔란에 살짝 찍어먹으면 맛있음. 꿔보로 ㅡ 양꼬치류보다 주문량이 많은 듯 함.
828|마노디셰프 삼성점|kakao|2021.09.10.|5.0|오랜만에 방문했는데 여전히 엄청 푸짐하고 맛있어요bb
829|마노디셰프 삼성점|kakao|2021.08.15.|4.0|
830|마노디셰프 삼성점|kakao|2021.06.05.|4.0|맛있긴한데 가격에 비해 양이 너무 적어요..... 다른 지점 가보니까 그정도 양이 아니더라구요 ㅠㅠ
831|마노디셰프 삼성점|kakao|2021.05.14.|5.0|정성스럽고 극친절하게 대우해주어서 고마웠어요 잘먹고 갑니다
832|마노디셰프 삼성점|kakao|2021.05.10.|5.0|
833|마노디셰프 삼성점|kakao|2021.05.09.|5.0|존맛탱
834|마노디셰프 삼성점|kakao|2021.04.21.|5.0|분위기 좋고 맛있고~메뉴가 뻔하지 않고 특별해서 더 좋아요! 옆에 소개팅하는 커플 있었는데 소개팅하기 좋은 장소인듯
835|마노디셰프 삼성점|kakao|2021.04.16.|2.0|그저그렇네여
836|마노디셰프 삼성점|kakao|2021.04.15.|3.0|
837|마노디셰프 삼성점|kakao|2021.04.13.|3.0|
